#LIBRARY    ENDF/B-VIII.1
#REACTION   NA-23(N,G)NA-24,SIG
#NUCLEUS    Na-23
#MF         3
#MT         102
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 7631.03     0.00245239   Lin-Lin
 7631.17     0.00234651   Lin-Lin
 7631.34     0.00222443   Lin-Lin
 7631.52     0.00211362   Lin-Lin
 7631.69     0.00201299   Lin-Lin
 7631.86     0.0019215    Lin-Lin
 7632.04     0.00183825   Lin-Lin
 7632.3      0.00172701   Lin-Lin
 7632.56     0.00162996   Lin-Lin
 7632.82     0.00154498   Lin-Lin
 7633.08     0.00147025   Lin-Lin
 7633.35     0.00140423   Lin-Lin
 7633.61     0.00134563   Lin-Lin
 7633.96     0.00127714   Lin-Lin
 7634.36     0.00120931   Lin-Lin
 7634.76     0.001151     Lin-Lin
 7635.16     0.00110026   Lin-Lin
 7635.56     0.00105559   Lin-Lin
 7636.1      0.00100351   Lin-Lin
 7636.64     0.00095821   Lin-Lin
 7637.17     0.00091826   Lin-Lin
 7637.71     0.000882643  Lin-Lin
 7638.49     0.000836931  Lin-Lin
 7639.23     0.000799287  Lin-Lin
 7639.97     0.00076602   Lin-Lin
 7640.71     0.000736403  Lin-Lin
 7641.69     0.000701639  Lin-Lin
 7642.68     0.000671357  Lin-Lin
 7643.67     0.000644782  Lin-Lin
 7644.65     0.000621306  Lin-Lin
 7646.13     0.000590878  Lin-Lin
 7647.5      0.000566789  Lin-Lin
 7648.88     0.000545967  Lin-Lin
 7650.25     0.000527832  Lin-Lin
 7652.32     0.000504697  Lin-Lin
 7654.38     0.00048544   Lin-Lin
 7656.44     0.000469219  Lin-Lin
 7659.04     0.000452112  Lin-Lin
 7661.92     0.000436613  Lin-Lin
 7664.8      0.000423839  Lin-Lin
 7668.63     0.000409996  Lin-Lin
 7672.47     0.000398885  Lin-Lin
 7676.72     0.000388914  Lin-Lin
 7683.1      0.000377228  Lin-Lin
 7689.48     0.00036826   Lin-Lin
 7697.99     0.00035913   Lin-Lin
 7706.49     0.000352167  Lin-Lin
 7719.22     0.000344262  Lin-Lin
 7731.95     0.000338282  Lin-Lin
 7749.43     0.000331972  Lin-Lin
 7776.42     0.000324431  Lin-Lin
 7811.28     0.000316915  Lin-Lin
 7852.91     0.000309401  Lin-Lin
 7938.61     0.000296416  Lin-Lin
 8060.59     0.00028037   Lin-Lin
 8189.94     0.000265171  Lin-Lin
 8316.93     0.000251576  Lin-Lin
 8451.13     0.000238289  Lin-Lin
 8570.36     0.000227386  Lin-Lin
 8732.04     0.000213777  Lin-Lin
 8890.57     0.000201559  Lin-Lin
 9059.05     0.000189699  Lin-Lin
 9261.87     0.000176731  Lin-Lin
 9413.98     0.000167825  Lin-Lin
 9610.47     0.000157366  Lin-Lin
 9806.95     0.000147769  Lin-Lin
 10008       0.000138936  Lin-Lin
 10248.3     0.000129296  Lin-Lin
 10494.8     0.000120465  Lin-Lin
 10723.9     0.000113011  Lin-Lin
 10942.3     0.000106574  Lin-Lin
 11215.4     9.93095E-05  Lin-Lin
 11488.5     9.27666E-05  Lin-Lin
 11770.7     8.67026E-05  Lin-Lin
 12052.9     8.1245E-05   Lin-Lin
 12335.1     7.63183E-05  Lin-Lin
 12617.3     7.18585E-05  Lin-Lin
 12885.5     6.80184E-05  Lin-Lin
 13158.9     6.44121E-05  Lin-Lin
 13436.6     6.10919E-05  Lin-Lin
 13802       5.71293E-05  Lin-Lin
 14158.6     5.367E-05    Lin-Lin
 14505.1     5.06518E-05  Lin-Lin
 14892.6     4.76164E-05  Lin-Lin
 15280.1     4.4899E-05   Lin-Lin
 15667.6     4.24594E-05  Lin-Lin
 16070.8     4.01881E-05  Lin-Lin
 16376.9     3.86127E-05  Lin-Lin
 16683       3.71583E-05  Lin-Lin
 17108.1     3.53161E-05  Lin-Lin
 17601.4     3.34188E-05  Lin-Lin
 18086       3.17564E-05  Lin-Lin
 18519.7     3.04449E-05  Lin-Lin
 18899.6     2.93947E-05  Lin-Lin
 19414.5     2.8109E-05   Lin-Lin
 20019.4     2.67955E-05  Lin-Lin
 20588.3     2.57251E-05  Lin-Lin
 21229.2     2.46809E-05  Lin-Lin
 21832.5     2.38424E-05  Lin-Lin
 22611.2     2.29406E-05  Lin-Lin
 23322       2.22717E-05  Lin-Lin
 24152.7     2.16553E-05  Lin-Lin
 24892.5     2.1246E-05   Lin-Lin
 25650.9     2.09539E-05  Lin-Lin
 26385.4     2.07939E-05  Lin-Lin
 27025.1     2.07331E-05  Lin-Lin
 27849.6     2.07901E-05  Lin-Lin
 28700.6     2.10063E-05  Lin-Lin
 29310.9     2.12763E-05  Lin-Lin
 29870.3     2.16045E-05  Lin-Lin
 30507.7     2.21147E-05  Lin-Lin
 30975.6     2.26036E-05  Lin-Lin
 31379.9     2.31171E-05  Lin-Lin
 31762.5     2.37257E-05  Lin-Lin
 32087.5     2.43437E-05  Lin-Lin
 32383.8     2.50484E-05  Lin-Lin
 32581.3     2.56051E-05  Lin-Lin
 32756.6     2.61727E-05  Lin-Lin
 32986       2.70597E-05  Lin-Lin
 33177.1     2.79802E-05  Lin-Lin
 33291.8     2.86293E-05  Lin-Lin
 33410.2     2.94027E-05  Lin-Lin
 33528.6     3.03043E-05  Lin-Lin
 33647       3.13707E-05  Lin-Lin
 33765.4     3.26492E-05  Lin-Lin
 33857.1     3.38274E-05  Lin-Lin
 33948.8     3.52174E-05  Lin-Lin
 34017.6     3.64372E-05  Lin-Lin
 34086.3     3.7833E-05   Lin-Lin
 34132.2     3.88877E-05  Lin-Lin
 34203.1     4.07556E-05  Lin-Lin
 34256.4     4.23855E-05  Lin-Lin
 34309.6     4.42453E-05  Lin-Lin
 34362.9     4.63995E-05  Lin-Lin
 34416.1     4.88926E-05  Lin-Lin
 34457.3     5.1121E-05   Lin-Lin
 34498.5     5.36564E-05  Lin-Lin
 34539.8     5.65665E-05  Lin-Lin
 34581       5.99117E-05  Lin-Lin
 34609.6     6.2544E-05   Lin-Lin
 34638.2     6.54911E-05  Lin-Lin
 34657.2     6.76477E-05  Lin-Lin
 34689.1     7.16511E-05  Lin-Lin
 34713.1     7.50251E-05  Lin-Lin
 34737       7.8759E-05   Lin-Lin
 34761       8.29408E-05  Lin-Lin
 34784.9     8.76258E-05  Lin-Lin
 34808.3     9.27888E-05  Lin-Lin
 34831.7     9.86047E-05  Lin-Lin
 34847.4     0.000102887  Lin-Lin
 34863.8     0.000107837  Lin-Lin
