#LIBRARY    ENDF/B-VIII.1
#REACTION   FE-54(N,P)MN-54,SIG
#NUCLEUS    Fe-54
#MF         3
#MT         103
#EN-MIN     700000
#EN-MAX     1.5e+08
#E,eV        Sig,b        Interpolation
 1.49262E+06 0.00256551   Lin-Lin
 1.49294E+06 0.00256814   Lin-Lin
 1.49585E+06 0.00259191   Lin-Lin
 1.5E+06     0.00262577   Lin-Lin
 1.50521E+06 0.00268262   Lin-Lin
 1.51239E+06 0.00276095   Lin-Lin
 1.5155E+06  0.0027949    Lin-Lin
 1.51652E+06 0.00280605   Lin-Lin
 1.5166E+06  0.00280687   Lin-Lin
 1.51705E+06 0.00281187   Lin-Lin
 1.51712E+06 0.00281263   Lin-Lin
 1.51727E+06 0.00281426   Lin-Lin
 1.52232E+06 0.00286981   Lin-Lin
 1.52507E+06 0.00290009   Lin-Lin
 1.53614E+06 0.00302196   Lin-Lin
 1.55369E+06 0.00321421   Lin-Lin
 1.55477E+06 0.00322601   Lin-Lin
 1.55541E+06 0.00323302   Lin-Lin
 1.55546E+06 0.00323363   Lin-Lin
 1.55584E+06 0.00323783   Lin-Lin
 1.55591E+06 0.00323853   Lin-Lin
 1.55605E+06 0.00324011   Lin-Lin
 1.56476E+06 0.00333611   Lin-Lin
 1.57776E+06 0.00347937   Lin-Lin
 1.57991E+06 0.00350318   Lin-Lin
 1.58207E+06 0.00352699   Lin-Lin
 1.58637E+06 0.00357461   Lin-Lin
 1.59498E+06 0.00366985   Lin-Lin
 1.59749E+06 0.00369777   Lin-Lin
 1.6E+06     0.0037257    Lin-Lin
 1.60271E+06 0.00376769   Lin-Lin
 1.60688E+06 0.0038325    Lin-Lin
 1.60957E+06 0.0038742    Lin-Lin
 1.61335E+06 0.00393282   Lin-Lin
 1.6234E+06  0.00408871   Lin-Lin
 1.62564E+06 0.00412347   Lin-Lin
 1.62788E+06 0.00415824   Lin-Lin
 1.63237E+06 0.00422778   Lin-Lin
 1.63764E+06 0.0043095    Lin-Lin
 1.63866E+06 0.00432542   Lin-Lin
 1.6402E+06  0.00434934   Lin-Lin
 1.64133E+06 0.00436684   Lin-Lin
 1.64731E+06 0.0044596    Lin-Lin
 1.64874E+06 0.00448171   Lin-Lin
 1.65926E+06 0.004645     Lin-Lin
 1.67572E+06 0.00489975   Lin-Lin
 1.67705E+06 0.00492034   Lin-Lin
