#LIBRARY    ENDF/B-VIII.1
#REACTION   CO-59(N,G)CO-60,SIG
#NUCLEUS    Co-59
#MF         3
#MT         102
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 132.146     848.451      Lin-Lin
 132.31      840.225      Lin-Lin
 132.474     827.179      Lin-Lin
 132.637     809.828      Lin-Lin
 132.8       788.659      Lin-Lin
 133.045     751.096      Lin-Lin
 133.29      708.513      Lin-Lin
 134.095     557.369      Lin-Lin
 134.411     501.186      Lin-Lin
 134.648     461.846      Lin-Lin
 134.884     425.246      Lin-Lin
 135.114     392.465      Lin-Lin
 135.329     364.135      Lin-Lin
 135.545     338.049      Lin-Lin
 135.76      314.093      Lin-Lin
 135.975     292.133      Lin-Lin
 136.19      272.022      Lin-Lin
 136.406     253.614      Lin-Lin
 136.621     236.765      Lin-Lin
 136.836     221.337      Lin-Lin
 137.051     207.202      Lin-Lin
 137.267     194.241      Lin-Lin
 137.482     182.344      Lin-Lin
 137.697     171.412      Lin-Lin
 137.912     161.354      Lin-Lin
 138.128     152.088      Lin-Lin
 138.343     143.541      Lin-Lin
 138.63      133.15       Lin-Lin
 138.917     123.779      Lin-Lin
 139.204     115.309      Lin-Lin
 139.491     107.637      Lin-Lin
 139.756     101.171      Lin-Lin
 140         95.706       Lin-Lin
 140.244     90.6497      Lin-Lin
 140.61      83.7501      Lin-Lin
 140.976     77.5775      Lin-Lin
 141.342     72.0378      Lin-Lin
 141.711     67.0132      Lin-Lin
 142.085     62.4122      Lin-Lin
 142.46      58.2543      Lin-Lin
 142.834     54.486       Lin-Lin
 143.209     51.0612      Lin-Lin
 143.583     47.9404      Lin-Lin
 143.963     45.0509      Lin-Lin
 144.343     42.4082      Lin-Lin
 144.723     39.9855      Lin-Lin
 145.103     37.7594      Lin-Lin
 145.483     35.7096      Lin-Lin
 145.866     33.8013      Lin-Lin
 146.38      31.4703      Lin-Lin
 146.893     29.3671      Lin-Lin
 147.407     27.4633      Lin-Lin
 147.924     25.7233      Lin-Lin
 148.445     24.1296      Lin-Lin
 148.966     22.6769      Lin-Lin
 149.486     21.3504      Lin-Lin
 150.011     20.1254      Lin-Lin
 150.539     18.9913      Lin-Lin
 151.067     17.9493      Lin-Lin
 151.595     16.9894      Lin-Lin
 152.127     16.0971      Lin-Lin
 152.663     15.2664      Lin-Lin
 153.466     14.1337      Lin-Lin
 154.273     13.1174      Lin-Lin
 155.088     12.1967      Lin-Lin
 155.903     11.3667      Lin-Lin
 156.725     10.6104      Lin-Lin
 157.552     9.92275      Lin-Lin
 158.378     9.29871      Lin-Lin
 159.216     8.72309      Lin-Lin
 160.054     8.19838      Lin-Lin
 160.896     7.71667      Lin-Lin
 161.745     7.27153      Lin-Lin
 162.595     6.86318      Lin-Lin
 163.453     6.48432      Lin-Lin
 164.027     6.24755      Lin-Lin
 165.176     5.81069      Lin-Lin
 166.341     5.41216      Lin-Lin
 167.507     5.05314      Lin-Lin
 168.688     4.7233       Lin-Lin
 169.87      4.42424      Lin-Lin
 171.068     4.14864      Lin-Lin
 172.266     3.89764      Lin-Lin
 173.481     3.66536      Lin-Lin
 174.697     3.45296      Lin-Lin
 175.929     3.25564      Lin-Lin
 177.161     3.07454      Lin-Lin
 178.411     2.90572      Lin-Lin
 179.661     2.75035      Lin-Lin
 180.928     2.60498      Lin-Lin
 182.195     2.47071      Lin-Lin
 183.481     2.34478      Lin-Lin
 185.418     2.17229      Lin-Lin
 187.373     2.01665      Lin-Lin
 189.355     1.8752       Lin-Lin
 191.356     1.74692      Lin-Lin
 193.377     1.63037      Lin-Lin
 195.415     1.5241       Lin-Lin
 197.483     1.42657      Lin-Lin
 199.57      1.33734      Lin-Lin
 201.677     1.25552      Lin-Lin
 203.804     1.18036      Lin-Lin
 205.96      1.11087      Lin-Lin
 208.137     1.04683      Lin-Lin
 210.334     0.987698     Lin-Lin
 212.552     0.933065     Lin-Lin
 214.801     0.882218     Lin-Lin
 217.071     0.83503      Lin-Lin
 220.133     0.777293     Lin-Lin
 223.239     0.724786     Lin-Lin
 226.389     0.676927     Lin-Lin
 229.583     0.633217     Lin-Lin
 232.822     0.593233     Lin-Lin
 236.106     0.556605     Lin-Lin
 239.437     0.522947     Lin-Lin
 242.815     0.491997     Lin-Lin
 246.241     0.463475     Lin-Lin
 249.715     0.437146     Lin-Lin
 253.238     0.412813     Lin-Lin
 256.811     0.390294     Lin-Lin
 260.291     0.370212     Lin-Lin
 263.821     0.351523     Lin-Lin
 267.543     0.333467     Lin-Lin
 271.318     0.316615     Lin-Lin
 275.145     0.300956     Lin-Lin
 280.648     0.280579     Lin-Lin
 286.616     0.261017     Lin-Lin
 292.66      0.243434     Lin-Lin
 298.882     0.227386     Lin-Lin
 305.222     0.2129       Lin-Lin
 309.528     0.203848     Lin-Lin
 316.016     0.191537     Lin-Lin
 322.624     0.180304     Lin-Lin
 328.884     0.17071      Lin-Lin
 335.025     0.16218      Lin-Lin
 342.149     0.153265     Lin-Lin
 349.406     0.145062     Lin-Lin
 356.835     0.137445     Lin-Lin
 365.94      0.129145     Lin-Lin
 374.575     0.122126     Lin-Lin
 382.52      0.116307     Lin-Lin
 390.653     0.110901     Lin-Lin
 398.94      0.105894     Lin-Lin
 410.276     0.0997817    Lin-Lin
 421.207     0.0945019    Lin-Lin
 434.146     0.0890071    Lin-Lin
 447.084     0.0841501    Lin-Lin
 459.788     0.0799414    Lin-Lin
 472.853     0.0760676    Lin-Lin
 484.882     0.0728488    Lin-Lin
 498.66      0.069513     Lin-Lin
 515.342     0.0659607    Lin-Lin
 528.328     0.0634657    Lin-Lin
 545.105     0.0605634    Lin-Lin
 564.259     0.0576029    Lin-Lin
 586.258     0.0546463    Lin-Lin
 610.061     0.0518356    Lin-Lin
 631.223     0.0496329    Lin-Lin
 655.749     0.0473481    Lin-Lin
 685.472     0.0449445    Lin-Lin
 715.666     0.0428105    Lin-Lin
 749.443     0.0407229    Lin-Lin
 784.711     0.0388215    Lin-Lin
 825.967     0.0368887    Lin-Lin
 867.369     0.0352003    Lin-Lin
 916.426     0.0334736    Lin-Lin
 969.248     0.031876     Lin-Lin
 1010.85     0.03077      Lin-Lin
 1061.68     0.0295683    Lin-Lin
 1115.01     0.0284498    Lin-Lin
 1179.27     0.0272862    Lin-Lin
 1248.83     0.0262206    Lin-Lin
 1302.26     0.0255578    Lin-Lin
 1328.42     0.0253557    Lin-Lin
 1335.72     0.0253432    Lin-Lin
 1347.03     0.0254234    Lin-Lin
 1353.59     0.025592     Lin-Lin
 1357.8      0.0257937    Lin-Lin
 1361.84     0.0261213    Lin-Lin
 1364.87     0.0265262    Lin-Lin
 1366.87     0.0269194    Lin-Lin
 1368.87     0.0274698    Lin-Lin
 1370.37     0.0280395    Lin-Lin
 1371.86     0.0288138    Lin-Lin
 1372.96     0.0295649    Lin-Lin
 1373.77     0.0302735    Lin-Lin
 1374.59     0.0311516    Lin-Lin
 1375.41     0.0322587    Lin-Lin
 1375.96     0.0331653    Lin-Lin
 1376.56     0.0343708    Lin-Lin
 1377.05     0.0355653    Lin-Lin
 1377.54     0.0369991    Lin-Lin
 1377.87     0.0381214    Lin-Lin
 1378.2      0.039408     Lin-Lin
 1378.53     0.0408935    Lin-Lin
 1378.86     0.0426228    Lin-Lin
 1379.21     0.0447627    Lin-Lin
 1379.44     0.0464187    Lin-Lin
 1379.67     0.0482991    Lin-Lin
 1379.9      0.0504499    Lin-Lin
 1380.13     0.0529314    Lin-Lin
 1380.3      0.0550574    Lin-Lin
 1380.47     0.0574598    Lin-Lin
 1380.64     0.0601976    Lin-Lin
 1380.77     0.0624352    Lin-Lin
 1380.9      0.0651409    Lin-Lin
 1381.04     0.0682069    Lin-Lin
 1381.17     0.0717131    Lin-Lin
 1381.27     0.074693     Lin-Lin
 1381.38     0.0780328    Lin-Lin
 1381.48     0.0817995    Lin-Lin
 1381.58     0.0860741    Lin-Lin
 1381.68     0.0909552    Lin-Lin
 1381.78     0.0965618    Lin-Lin
 1381.85     0.101122     Lin-Lin
 1381.93     0.106193     Lin-Lin
 1382        0.111847     Lin-Lin
 1382.07     0.118162     Lin-Lin
 1382.15     0.125229     Lin-Lin
 1382.22     0.133148     Lin-Lin
 1382.29     0.142032     Lin-Lin
 1382.36     0.152007     Lin-Lin
 1382.44     0.16321      Lin-Lin
 1382.51     0.175793     Lin-Lin
 1382.56     0.185029     Lin-Lin
 1382.62     0.198348     Lin-Lin
 1382.69     0.21308      Lin-Lin
 1382.75     0.22936      Lin-Lin
