 #LIBRARY    ENDF/B-VIII.1
#REACTION   SC-45(N,G)SC-46,SIG
#NUCLEUS    Sc-45
#MF         3
#MT         102
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 462.964     0.88231      Lin-Lin
 463.042     0.817138     Lin-Lin
 463.12      0.759101     Lin-Lin
 463.199     0.707349     Lin-Lin
 463.277     0.661117     Lin-Lin
 463.356     0.619725     Lin-Lin
 463.434     0.582574     Lin-Lin
 463.525     0.544022     Lin-Lin
 463.616     0.509779     Lin-Lin
 463.708     0.47924      Lin-Lin
 463.799     0.451892     Lin-Lin
 463.89      0.427303     Lin-Lin
 463.973     0.407082     Lin-Lin
 464.077     0.383966     Lin-Lin
 464.182     0.363233     Lin-Lin
 464.286     0.344554     Lin-Lin
 464.391     0.327656     Lin-Lin
 464.496     0.312312     Lin-Lin
 464.6       0.298328     Lin-Lin
 464.757     0.279556     Lin-Lin
 464.888     0.26565      Lin-Lin
 465.018     0.253094     Lin-Lin
 465.149     0.241716     Lin-Lin
 465.345     0.22654      Lin-Lin
 465.541     0.213283     Lin-Lin
 465.737     0.201627     Lin-Lin
 465.934     0.19132      Lin-Lin
 466.13      0.182156     Lin-Lin
 466.326     0.173971     Lin-Lin
 466.522     0.166626     Lin-Lin
 466.718     0.160009     Lin-Lin
 466.944     0.153154     Lin-Lin
 467.231     0.145496     Lin-Lin
 467.518     0.1388       Lin-Lin
 467.804     0.132911     Lin-Lin
 467.995     0.129369     Lin-Lin
 468.377     0.123068     Lin-Lin
 468.76      0.117645     Lin-Lin
 469.142     0.11294      Lin-Lin
 469.524     0.108829     Lin-Lin
 469.906     0.105215     Lin-Lin
 470.479     0.100558     Lin-Lin
 471.052     0.0966421    Lin-Lin
 471.69      0.0929712    Lin-Lin
 472.457     0.0893032    Lin-Lin
 473.224     0.0862646    Lin-Lin
 473.991     0.0837147    Lin-Lin
 475.013     0.080901     Lin-Lin
 475.923     0.0788302    Lin-Lin
 477.12      0.0765804    Lin-Lin
 478.716     0.0741876    Lin-Lin
 480.312     0.0722885    Lin-Lin
 482.685     0.070082     Lin-Lin
 485.014     0.0684115    Lin-Lin
 488.12      0.066666     Lin-Lin
 492.442     0.0648135    Lin-Lin
 497.275     0.0632173    Lin-Lin
 503.587     0.0615446    Lin-Lin
 512.348     0.0596227    Lin-Lin
 523.242     0.0576412    Lin-Lin
 541.879     0.0547383    Lin-Lin
 565.139     0.0516103    Lin-Lin
 591.664     0.0484677    Lin-Lin
 612.738     0.0462289    Lin-Lin
 634.595     0.0440845    Lin-Lin
 659.894     0.0418048    Lin-Lin
 691.225     0.0392694    Lin-Lin
 722.407     0.0369961    Lin-Lin
 754.759     0.0348792    Lin-Lin
 786.403     0.0330109    Lin-Lin
 823.344     0.0310643    Lin-Lin
 867.342     0.0290265    Lin-Lin
 904.192     0.0275286    Lin-Lin
 939.364     0.0262973    Lin-Lin
 966.056     0.0255297    Lin-Lin
 982.881     0.0251784    Lin-Lin
 996.881     0.0250268    Lin-Lin
 998.662     0.0250234    Lin-Lin
 1005.79     0.0250703    Lin-Lin
 1013.2      0.0252592    Lin-Lin
 1017.33     0.0254665    Lin-Lin
 1021.69     0.0258076    Lin-Lin
 1025.13     0.0262073    Lin-Lin
 1028.57     0.02678      Lin-Lin
 1030.55     0.0272224    Lin-Lin
 1032.53     0.0277779    Lin-Lin
 1034.51     0.0284815    Lin-Lin
 1035.99     0.0291399    Lin-Lin
 1037.29     0.0298331    Lin-Lin
 1038.5      0.0306005    Lin-Lin
 1039.71     0.0315176    Lin-Lin
 1040.92     0.0326237    Lin-Lin
 1042.13     0.0339715    Lin-Lin
 1043.22     0.0354627    Lin-Lin
 1044.09     0.0368774    Lin-Lin
 1044.95     0.0385534    Lin-Lin
 1045.53     0.039848     Lin-Lin
 1046.11     0.0413133    Lin-Lin
 1046.69     0.0429807    Lin-Lin
 1047.26     0.0448892    Lin-Lin
 1047.75     0.046705     Lin-Lin
 1048.33     0.0492151    Lin-Lin
 1048.72     0.0511183    Lin-Lin
 1049.11     0.0532382    Lin-Lin
 1049.49     0.0556091    Lin-Lin
 1049.88     0.0582728    Lin-Lin
 1050.27     0.06128      Lin-Lin
 1050.66     0.0646933    Lin-Lin
 1050.97     0.0677231    Lin-Lin
 1051.27     0.0711001    Lin-Lin
 1051.58     0.0748806    Lin-Lin
 1051.88     0.0791327    Lin-Lin
 1052.19     0.0839402    Lin-Lin
 1052.45     0.0884442    Lin-Lin
 1052.68     0.092949     Lin-Lin
 1052.91     0.0979481    Lin-Lin
 1053.14     0.103519     Lin-Lin
 1053.37     0.109758     Lin-Lin
 1053.58     0.116443     Lin-Lin
 1053.78     0.123213     Lin-Lin
 1053.98     0.130784     Lin-Lin
 1054.18     0.139295     Lin-Lin
 1054.38     0.148922     Lin-Lin
 1054.51     0.156066     Lin-Lin
 1054.64     0.163861     Lin-Lin
 1054.78     0.172395     Lin-Lin
 1054.91     0.1818       Lin-Lin
 1055.04     0.192212     Lin-Lin
 1055.17     0.203794     Lin-Lin
