#LIBRARY    ENDF/B-VIII.1
#REACTION   AU-197(N,G)AU-198,SIG
#NUCLEUS    Au-197
#MF         3
#MT         102
#EN-MIN     1e-05
#EN-MAX     3e+07
#E,eV        Sig,b        Interpolation
 46.8961     5.75037      Lin-Lin
 46.9056     5.31149      Lin-Lin
 46.9152     4.90609      Lin-Lin
 46.9247     4.53327      Lin-Lin
 46.9343     4.19179      Lin-Lin
 46.9438     3.88017      Lin-Lin
 46.9533     3.59671      Lin-Lin
 46.9629     3.33958      Lin-Lin
 46.9724     3.1069       Lin-Lin
 46.982      2.89675      Lin-Lin
 46.9915     2.70724      Lin-Lin
 47.001      2.53654      Lin-Lin
 47.0106     2.38289      Lin-Lin
 47.0201     2.24461      Lin-Lin
 47.0297     2.12015      Lin-Lin
 47.0392     2.00807      Lin-Lin
 47.0483     1.91125      Lin-Lin
 47.0575     1.8235       Lin-Lin
 47.0696     1.71896      Lin-Lin
 47.0818     1.62682      Lin-Lin
 47.094      1.54535      Lin-Lin
 47.1061     1.47306      Lin-Lin
 47.1183     1.40866      Lin-Lin
 47.1305     1.35107      Lin-Lin
 47.1445     1.29189      Lin-Lin
 47.1604     1.23281      Lin-Lin
 47.1763     1.18087      Lin-Lin
 47.1922     1.13493      Lin-Lin
 47.2081     1.09406      Lin-Lin
 47.2319     1.04069      Lin-Lin
 47.2558     0.995128     Lin-Lin
 47.2797     0.955885     Lin-Lin
 47.2956     0.932663     Lin-Lin
 47.3274     0.892081     Lin-Lin
 47.3592     0.85794      Lin-Lin
 47.391      0.828966     Lin-Lin
 47.433      0.796997     Lin-Lin
 47.475      0.770726     Lin-Lin
 47.503      0.755766     Lin-Lin
 47.5591     0.730754     Lin-Lin
 47.6151     0.710942     Lin-Lin
 47.6787     0.693256     Lin-Lin
 47.7424     0.679516     Lin-Lin
 47.8378     0.664446     Lin-Lin
 47.9333     0.654272     Lin-Lin
 48.0605     0.646057     Lin-Lin
 48.1983     0.641995     Lin-Lin
 48.2724     0.641367     Lin-Lin
 48.4427     0.643073     Lin-Lin
 48.6129     0.64805      Lin-Lin
 48.8683     0.659938     Lin-Lin
 49.1261     0.67608      Lin-Lin
 49.4714     0.702817     Lin-Lin
 49.8192     0.734992     Lin-Lin
 50.1694     0.772396     Lin-Lin
 50.5221     0.81533      Lin-Lin
 50.8772     0.864492     Lin-Lin
 51.1448     0.905855     Lin-Lin
 51.4149     0.951845     Lin-Lin
 51.685      1.00259      Lin-Lin
 51.9577     1.05921      Lin-Lin
 52.2316     1.12231      Lin-Lin
 52.5055     1.19255      Lin-Lin
 52.7833     1.27223      Lin-Lin
 53.0611     1.36153      Lin-Lin
 53.3402     1.4629       Lin-Lin
 53.528      1.53869      Lin-Lin
 53.7158     1.62143      Lin-Lin
 53.9036     1.71202      Lin-Lin
 54.0927     1.81224      Lin-Lin
 54.2831     1.92352      Lin-Lin
 54.4736     2.04676      Lin-Lin
 54.6641     2.18377      Lin-Lin
 54.8558     2.33784      Lin-Lin
 55.0007     2.46671      Lin-Lin
 55.1456     2.60794      Lin-Lin
 55.2904     2.76323      Lin-Lin
 55.4353     2.93462      Lin-Lin
 55.5756     3.1183       Lin-Lin
 55.7068     3.30841      Lin-Lin
 55.838      3.51916      Lin-Lin
 55.9692     3.754        Lin-Lin
 56.1004     4.01722      Lin-Lin
 56.1879     4.21123      Lin-Lin
 56.2944     4.47099      Lin-Lin
 56.3886     4.72567      Lin-Lin
 56.4828     5.00799      Lin-Lin
 56.5769     5.32312      Lin-Lin
 56.6711     5.67787      Lin-Lin
 56.757      6.04346      Lin-Lin
 56.8263     6.374        Lin-Lin
 56.8956     6.74302      Lin-Lin
 56.9649     7.15882      Lin-Lin
 57.0342     7.63251      Lin-Lin
 57.0804     7.98776      Lin-Lin
 57.1335     8.4438       Lin-Lin
 57.1785     8.87856      Lin-Lin
 57.2235     9.3676       Lin-Lin
 57.2685     9.92343      Lin-Lin
 57.2985     10.3392      Lin-Lin
 57.3285     10.7985      Lin-Lin
 57.3598     11.3331      Lin-Lin
 57.3924     11.9627      Lin-Lin
 57.4168     12.4941      Lin-Lin
 57.4413     13.087       Lin-Lin
 57.4657     13.754       Lin-Lin
 57.4885     14.4577      Lin-Lin
 57.5105     15.2274      Lin-Lin
 57.5325     16.1077      Lin-Lin
 57.5472     16.7694      Lin-Lin
 57.5618     17.5026      Lin-Lin
 57.5765     18.3201      Lin-Lin
 57.5912     19.2371      Lin-Lin
 57.6058     20.2722      Lin-Lin
